sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
潮州,屏東縣,31,,良好,0.4,0.12,16.9,21.5,17,8,3.9,5.2,1.2,1.4,87,"2024-06-27 03:00",,,9.6,26,1,120.561175,22.523108,60
屏東,屏東縣,26,,良好,0.7,0.18,14.7,27.3,22,8,6.2,6.6,0.4,1.1,34,"2024-06-27 03:00",,0.1,7.9,19,1,120.488033,22.673081,59
小港,高雄市,32,,良好,2.9,0.11,6.9,20.1,16,7,19.6,22.7,3.1,2.2,263,"2024-06-27 03:00",,0.1,9,23,2,120.337736,22.565833,58
前鎮,高雄市,24,,良好,1.1,0.12,17.9,26.4,17,6,9.6,11.4,1.7,1.3,347,"2024-06-27 03:00",,0.2,7.5,19,1,120.30833356,22.6044507,57
前金,高雄市,31,,良好,1.5,0.16,14.6,26.2,25,7,13.5,14.3,0.8,1.6,329,"2024-06-27 03:00",,0.1,9.7,24,1,120.28676111,22.63390278,56
左營,高雄市,41,,良好,1.7,0.17,14.5,23.1,20,12,13,14,0.9,1.7,306,"2024-06-27 03:00",,0.1,12.7,21,1,120.292917,22.674861,54
楠梓,高雄市,24,,良好,0.8,0.18,18.9,26.4,20,7,7.4,8.1,0.6,0.2,74,"2024-06-27 03:00",,0.1,7,20,0,120.328289,22.733667,53
林園,高雄市,25,,良好,1.1,0.17,15.7,27.8,25,9,7.4,8.1,0.6,2.2,76,"2024-06-27 03:00",,0.1,7.7,22,1,120.41175,22.4795,52
大寮,高雄市,30,,良好,1.5,0.18,14.8,25.9,24,9,9.7,10,0.2,0.9,41,"2024-06-27 03:00",,0.1,9.2,22,3,120.425311,22.56413611,51
鳳山,高雄市,23,,良好,1.1,0.18,16.8,26.0,21,4,8.9,9.5,0.5,0.3,347,"2024-06-27 03:00",,0.2,3.3,19,1,120.357422,22.628126,50
仁武,高雄市,30,,良好,1.4,0.18,20.8,24.6,18,10,8.2,8.6,0.4,0.9,310,"2024-06-27 03:00",,0.2,9.2,18,2,120.332631,22.689056,49
橋頭,高雄市,34,,良好,1.3,0.2,16.9,23.2,22,10,8,8.5,0.5,1.3,76,"2024-06-27 03:00",,0.1,10.5,18,1,120.305689,22.757506,48
美濃,高雄市,25,,良好,0.3,0.14,15,16.6,18,7,2.5,3.4,0.8,0.5,66,"2024-06-27 03:00",,0.1,7.7,25,0,120.530542,22.883583,47
臺南,臺南市,31,,良好,1.6,0.16,12,17.6,26,7,10.7,11.6,0.8,0.2,82,"2024-06-27 03:00",,0.2,9.6,20,0,120.21947897,22.98928311,46
安南,臺南市,35,,良好,1.6,0.22,7.1,15.7,25,11,13.8,14.5,0.6,0.4,62,"2024-06-27 03:00",,0.2,10.7,21,1,120.2175,23.048197,45
善化,臺南市,39,,良好,0.6,0.09,2.5,11.8,9,8,,,,0.5,166,"2024-06-27 03:00",,0.1,12.1,15,1,120.29740529,23.11337642,44
新營,臺南市,26,,良好,0.3,0.21,5.6,11.7,25,10,9,10.9,1.8,0.3,350,"2024-06-27 03:00",,0.2,8.1,19,1,120.31725,23.305633,43
嘉義,嘉義市,25,,良好,1.1,0.15,7.8,10.8,18,7,5,5.2,0.1,0.8,123,"2024-06-27 03:00",,0.2,7.8,19,0,120.44125148,23.46477865,42
臺西,雲林縣,19,,良好,0.6,0.09,15.2,21.4,23,2,3.6,4.8,1.1,1,99,"2024-06-27 03:00",,0,5.9,18,2,120.19933333,23.702175,41
朴子,嘉義縣,27,,良好,0.9,0.21,4,12.9,23,14,10.7,12.1,1.3,0.3,355,"2024-06-27 03:00",,0.1,8.2,17,1,120.2478,23.46538,40
新港,嘉義縣,38,,良好,2.9,0.3,4,14.9,33,12,14.9,17.6,2.7,0.5,307,"2024-06-27 03:00",,0.2,11.7,25,2,120.345531,23.554839,39
崙背,雲林縣,35,,良好,1.1,0.17,3.2,15.1,28,12,9.6,10.5,0.8,0.9,88,"2024-06-27 03:00",,0.1,10.7,34,0,120.348742,23.757547,38
斗六,雲林縣,25,,良好,1,0.16,3.5,12.1,26,6,6.9,8.8,1.8,0.7,7,"2024-06-27 03:00",,0.1,7.8,23,1,120.544994,23.711853,37
南投,南投縣,20,,良好,0.1,0.1,7.1,14.1,18,6,3.5,3.7,0.1,0.6,152,"2024-06-27 03:00",,0.1,6.1,16,0,120.685306,23.913,36
二林,彰化縣,37,,良好,2.1,0.19,2.6,16.2,46,19,11.6,16.2,4.5,1.1,151,"2024-06-27 03:00",,0.1,11.3,23,0,120.409653,23.925175,35
線西,彰化縣,15,,良好,0.9,0.17,7,16.5,16,2,9.5,12.3,2.7,1.6,100,"2024-06-27 03:00",,0.1,1.7,11,1,120.469061,24.131672,34
彰化,彰化縣,15,,良好,0.8,0.13,10.2,13.8,15,2,9,10.1,1.1,0.5,151,"2024-06-27 03:00",,0.1,2,13,1,120.541519,24.066,33
西屯,臺中市,19,,良好,0.9,0.15,6.7,11.1,15,7,9.5,11.6,2,0.7,207,"2024-06-27 03:00",,0.1,5.7,15,1,120.616917,24.162197,32
忠明,臺中市,16,,良好,1.3,0.14,11.8,10.5,12,7,4.4,5.9,1.4,0.4,197,"2024-06-27 03:00",,0.1,4.8,11,0,120.641092,24.151958,31
大里,臺中市,13,,良好,1.6,0.13,8.5,12.2,12,9,4.8,4.9,0,0.9,134,"2024-06-27 03:00",,0.1,3.9,8,1,120.67844444,24.09961111,30
沙鹿,臺中市,19,,良好,1.3,0.18,12.6,14.4,11,6,11.3,11.7,0.4,1.2,140,"2024-06-27 03:00",,0.1,6,11,0,120.568794,24.225628,29
豐原,臺中市,13,,良好,0.4,0.11,9.4,14.8,16,4,3.8,4.4,0.6,2,115,"2024-06-27 03:00",,0.1,3.5,11,1,120.74252414,24.25699731,28
三義,苗栗縣,12,,良好,0.9,0.14,6.7,8.7,13,2,4.1,5.7,1.5,0.4,200,"2024-06-27 03:00",,0.1,3.7,10,0,120.75956754,24.38248443,27
苗栗,苗栗縣,13,,良好,1,0.08,7.4,10.4,11,3,5.9,6.4,0.5,1.5,162,"2024-06-27 03:00",,0.1,4.1,9,1,120.82011468,24.56499183,26
頭份,苗栗縣,22,,良好,1,0.15,7.8,21.0,20,2,7.1,8.3,1.1,0.4,124,"2024-06-27 03:00",,0.2,6.7,17,1,120.89869286,24.69690679,25
新竹,新竹市,29,,良好,0.3,0.15,9.4,19.2,17,8,5.4,5.3,0,0.7,84,"2024-06-27 03:00",,0.2,8.8,13,0,120.97236752,24.8056356,24
竹東,新竹縣,23,,良好,0.1,0.11,8.4,13.7,17,11,1.8,2.3,0.5,2.1,127,"2024-06-27 03:00",,0.1,7.1,17,0,121.08895493,24.74091408,23
湖口,新竹縣,31,,良好,0.3,0.22,4.3,11.8,18,11,16.6,18,1.3,1.4,111,"2024-06-27 03:00",,0.2,9.6,16,1,121.03886894,24.90009696,22
龍潭,桃園市,27,,良好,0.6,0.14,4.4,14.0,19,3,6.5,7.8,1.3,1.5,137,"2024-06-27 03:00",,0.2,8.2,19,0,121.21645772,24.86400048,21
平鎮,桃園市,28,,良好,0.5,0.16,6.3,11.8,21,6,6.8,7.5,0.7,0.5,179,"2024-06-27 03:00",,0.2,8.6,20,0,121.203986,24.952786,20
觀音,桃園市,35,,良好,1.2,0.29,3.3,10.3,26,14,20.3,21.3,1,1.4,113,"2024-06-27 03:00",,0.2,10.8,18,1,121.08283092,25.03556747,19
大園,桃園市,35,,良好,1.6,0.35,4.4,8.9,21,11,21.3,22,0.7,2,150,"2024-06-27 03:00",,0.2,7.3,16,0,121.20251473,25.06100357,18
桃園,桃園市,40,,良好,2,0.31,3.6,8.8,28,9,16,17.7,1.6,0.9,190,"2024-06-27 03:00",,0.4,12.2,23,2,121.30500531,24.9947107,17
大同,臺北市,47,,良好,0.9,0.51,2.2,2.3,15,10,8.7,15.3,6.5,-,-,"2024-06-27 03:00",,1.3,14.5,20,1,121.51342074,25.06331455,16
松山,臺北市,21,,良好,0,0.22,1.9,5.0,22,7,8.4,10.8,2.4,0.7,74,"2024-06-27 03:00",,0.2,6.5,19,1,121.578611,25.05,15
古亭,臺北市,28,,良好,0,0.18,0.9,4.2,16,8,6.8,8.1,1.3,0.4,123,"2024-06-27 03:00",,0.3,8.5,18,1,121.529556,25.020608,14
萬華,臺北市,24,,良好,0.3,0.22,2.1,4.6,20,7,7.1,10,2.9,1.3,151,"2024-06-27 03:00",,0.4,7.4,19,0,121.507972,25.046503,13
中山,臺北市,33,,良好,0.1,0.22,1.7,5.4,21,9,8.1,9.2,1.1,1.7,154,"2024-06-27 03:00",,0.4,10.2,20,0,121.526528,25.062361,12
士林,臺北市,33,,良好,0.4,0.15,6.8,10.5,23,8,5.4,6.2,0.8,0.5,127,"2024-06-27 03:00",,0.2,10.1,19,0,121.51666356,25.10334003,11
淡水,新北市,19,,良好,0.6,0.12,5.1,7.8,10,3,6.1,7.3,1.2,0.8,70,"2024-06-27 03:00",,0.2,5.7,15,0,121.449239,25.1645,10
林口,新北市,27,,良好,0,0.26,5.5,11.0,9,7,15.1,17.4,2.2,1,88,"2024-06-27 03:00",,0.3,8.3,15,0,121.36548982,25.07798949,9
菜寮,新北市,31,,良好,0.5,0.24,3.6,6.4,20,8,7.9,9.4,1.5,1.1,126,"2024-06-27 03:00",,0.4,9.4,19,1,121.481028,25.06895,8
新莊,新北市,39,,良好,0.6,0.4,0,6.1,36,10,14.9,19.2,4.3,1.3,184,"2024-06-27 03:00",,0.4,11.9,30,0,121.4325,25.037972,7
板橋,新北市,38,,良好,0.7,0.36,1.6,5.2,23,12,15.6,17.3,1.6,1.4,125,"2024-06-27 03:00",,0.5,11.7,21,0,121.458667,25.012972,6
土城,新北市,38,,良好,0.4,0.32,1.5,2.7,34,12,12.3,14.9,2.6,0.5,139,"2024-06-27 03:00",,0.3,11.7,29,1,121.451861,24.982528,5
新店,新北市,41,,良好,0.2,0.16,3.7,4.6,23,14,2.8,3.8,1,1.5,192,"2024-06-27 03:00",,0.2,12.5,23,1,121.537778,24.977222,4
萬里,新北市,17,,良好,0.5,0.11,8.2,7.3,15,6,1.9,2.6,0.7,1.7,183,"2024-06-27 03:00",,0.1,5.3,12,1,121.689881,25.179667,3
汐止,新北市,27,,良好,0.8,0.19,1.1,2.2,24,8,9.4,15.3,5.8,0.6,13,"2024-06-27 03:00",,0.2,8.3,20,1,121.64081,25.06624,2
基隆,基隆市,14,,良好,0.7,0.21,2.3,4.1,18,5,6.7,7.9,1.1,0.6,296,"2024-06-27 03:00",,0.2,2.6,14,1,121.760056,25.129167,1
屏東(枋山),屏東縣,15,,良好,0,0,15,16.6,1,,0.6,0.7,0.1,3,91,"2024-06-27 02:00",,0,,3,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,12,,良好,0.5,0.15,7.9,9.2,14,0,7.1,8.5,1.4,1.2,133,"2024-06-27 02:00",,0.2,1.9,7,0,120.65525382,24.39017512,312
新北(樹林),新北市,39,,良好,0.1,0.21,5,8.4,32,11,7.4,11.2,3.8,0,21,"2024-06-27 02:00",,0.3,11.9,27,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,24,,良好,0.4,0,11.4,20.0,10,6,0.9,1.3,0.3,1.6,115,"2024-06-27 02:00",,0.1,7.5,13,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,26,,良好,0.6,0.2,7.6,17.6,28,8,9.9,11.1,1.2,0.2,112,"2024-06-27 02:00",,0.2,8.1,20,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,28,,良好,1.4,0.18,15.5,20.3,20,10,9.1,9.9,0.8,0.3,313,"2024-06-27 02:00",,0.1,8.5,18,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,22,,良好,1.8,0.12,9.5,14.4,15,4,7.7,8.8,1,0.6,271,"2024-06-27 02:00",,0.1,6.7,17,2,120.56373,23.96117,201
大城,彰化縣,29,,良好,1.1,0.03,30.7,31.1,7,1,1.8,3.6,1.8,2.1,38,"2024-06-27 02:00",,,2.1,9,1,120.26964167,23.85493056,85
富貴角,新北市,17,,良好,0.4,0.17,16.3,16.0,14,6,3.9,4.1,0.1,0.6,155,"2024-06-27 02:00",,0.1,5.2,14,0,121.53656894,25.29681695,84
麥寮,雲林縣,21,,良好,1.2,0.1,17.7,23.3,12,4,4.4,4.6,0.1,0.9,54,"2024-06-27 02:00",,0.1,4,14,1,120.251825,23.753506,83
關山,臺東縣,15,,良好,0.3,0.07,2.8,5.7,17,3,3.1,4.3,1.2,0.4,203,"2024-06-27 02:00",,0,3.4,15,0,121.161933,23.045083,80
馬公,澎湖縣,31,,良好,1,0.08,30.7,34,4,1,1.3,2.1,0.7,1.4,11,"2024-06-27 02:00",,0.1,5.8,8,1,119.566158,23.569031,78
金門,金門縣,27,,良好,0.8,0.1,1.6,13.8,15,3,16.7,23,6.3,0.2,271,"2024-06-27 02:00",,0,3.9,11,0,118.312256,24.432133,77
馬祖,連江縣,36,,良好,0.6,0.12,28.2,39.8,9,9,2.7,3.4,0.6,0.4,54,"2024-06-27 02:00",,0.1,6.5,17,0,119.93149378,26.15188416,75
埔里,南投縣,31,,良好,1.2,0.16,3.1,10.5,18,15,4.1,5.7,1.6,0.5,141,"2024-06-27 02:00",,0.1,9.7,17,1,120.967903,23.968842,72
復興,高雄市,24,,良好,0.8,0.16,21.4,25.0,13,11,9.2,10.2,1,0.4,199,"2024-06-27 02:00",,0.3,7.3,16,1,120.312017,22.608711,71
永和,新北市,39,,良好,1.1,0.23,3.6,7.0,21,11,5.9,8.6,2.7,0.8,150,"2024-06-27 02:00",,0.5,11.9,18,1,121.516306,25.017,70
竹山,南投縣,26,,良好,0.4,0.11,4.3,10.1,21,9,4.2,5.2,0.9,0.6,85,"2024-06-27 02:00",,0.1,8,21,0,120.677306,23.756389,69
中壢,桃園市,36,,良好,2,0.36,2.9,8.4,24,11,14.1,32.6,18.4,0.2,190,"2024-06-27 02:00",,0.8,11.2,20,1,121.221667,24.953278,68
三重,新北市,33,,良好,0.6,0.34,3.9,5.1,21,7,11,20.6,9.6,-,-,"2024-06-27 02:00",,1,10.3,20,1,121.493806,25.072611,67
冬山,宜蘭縣,19,,良好,0.4,0.16,3.5,5.8,22,7,5,5.2,0.2,0.5,233,"2024-06-27 02:00",,0.2,5.5,19,0,121.792928,24.632203,66
宜蘭,宜蘭縣,13,,良好,0.2,0.13,5,8.7,13,3,4.7,5.4,0.7,0.6,231,"2024-06-27 02:00",,0.1,1.6,13,0,121.746394,24.747917,65
陽明,臺北市,12,,良好,0.7,0.08,8.6,13.8,8,1,1.2,1.8,0.6,2.9,360,"2024-06-27 02:00",,0.1,2.5,11,0,121.529583,25.182722,64
花蓮,花蓮縣,12,,良好,0.4,0.1,4.4,7.9,19,1,0.8,1.5,0.7,2.2,197,"2024-06-27 02:00",,0.1,3.7,12,0,121.599769,23.971306,63
臺東,臺東縣,7,,良好,0.6,0.06,6.8,8.1,9,0,2.6,3.7,1.1,0.4,312,"2024-06-27 02:00",,0,0.6,6,0,121.15045,22.755358,62
恆春,屏東縣,10,,良好,0.4,0.07,11,11.6,10,3,2,2.9,0.9,3.2,54,"2024-06-27 02:00",,0,3,7,0,120.788928,21.958069,61
潮州,屏東縣,33,,良好,0.3,0.11,15.6,25.1,22,8,4.8,5.7,0.9,1.6,89,"2024-06-27 02:00",,,10.3,27,1,120.561175,22.523108,60
屏東,屏東縣,27,,良好,0.9,0.13,23.9,29.8,19,10,5.6,5.9,0.2,0.9,337,"2024-06-27 02:00",,0.1,8.1,18,1,120.488033,22.673081,59
小港,高雄市,45,,良好,4.4,0.13,2.8,21.2,25,11,27.7,38.7,10.9,2.1,258,"2024-06-27 02:00",,0.1,8.8,23,2,120.337736,22.565833,58
前鎮,高雄市,25,,良好,1.1,0.15,22.2,27.6,15,5,7.8,9.7,1.9,1.2,14,"2024-06-27 02:00",,0.2,7.8,19,1,120.30833356,22.6044507,57
前金,高雄市,33,,良好,1.1,0.16,15.9,27.1,22,13,12.5,13.3,0.8,1.5,338,"2024-06-27 02:00",,0.1,10.3,23,1,120.28676111,22.63390278,56
左營,高雄市,41,,良好,1.3,0.16,15.2,25.1,22,16,14.7,15.5,0.8,1,297,"2024-06-27 02:00",,0.1,12.7,21,1,120.292917,22.674861,54
楠梓,高雄市,26,,良好,1,0.22,24.3,28.1,24,10,6.4,7.2,0.8,0.2,336,"2024-06-27 02:00",,0.1,6.9,20,0,120.328289,22.733667,53
林園,高雄市,27,,良好,1.1,0.1,16.4,29.2,18,6,3.4,4.1,0.7,2,151,"2024-06-27 02:00",,0.1,7.6,21,1,120.41175,22.4795,52
大寮,高雄市,30,,良好,1.3,0.2,18.1,26.3,20,10,8.6,8.7,0.1,0.7,333,"2024-06-27 02:00",,0.1,9.2,22,3,120.425311,22.56413611,51
鳳山,高雄市,24,,良好,1.4,0.18,18.9,26.3,18,3,10.2,10.9,0.7,0.5,309,"2024-06-27 02:00",,0.3,3.1,18,1,120.357422,22.628126,50
仁武,高雄市,31,,良好,1.5,0.16,23.4,25.5,16,13,9,9.6,0.6,1.1,333,"2024-06-27 02:00",,0.3,9.4,18,2,120.332631,22.689056,49
橋頭,高雄市,34,,良好,1.7,0.18,20.9,25.1,18,11,6.8,7.4,0.6,0.7,337,"2024-06-27 02:00",,0.1,10.6,18,1,120.305689,22.757506,48
美濃,高雄市,27,,良好,0.4,0.13,15.4,19.3,25,9,2.7,3.5,0.7,0.4,60,"2024-06-27 02:00",,0.1,8.2,26,0,120.530542,22.883583,47
臺南,臺南市,31,,良好,1.4,0.19,11.2,20.3,23,11,13.1,14.3,1.2,1.4,28,"2024-06-27 02:00",,0.2,9.6,20,0,120.21947897,22.98928311,46
安南,臺南市,36,,良好,1.6,0.27,6.6,17.4,24,14,17.2,18.3,1,0.3,58,"2024-06-27 02:00",,0.2,11,20,1,120.2175,23.048197,45
善化,臺南市,41,,良好,1,0.12,4.3,14.9,20,11,,,,0.2,174,"2024-06-27 02:00",,0.1,12.5,17,1,120.29740529,23.11337642,44
新營,臺南市,25,,良好,0.6,0.23,11.6,16.5,21,8,8.5,10.2,1.6,0.5,105,"2024-06-27 02:00",,0.2,7.8,19,1,120.31725,23.305633,43
嘉義,嘉義市,27,,良好,1.2,0.18,7.9,12.3,21,9,7.1,7.2,0.1,1.5,110,"2024-06-27 02:00",,0.2,8.2,19,0,120.44125148,23.46477865,42
臺西,雲林縣,21,,良好,0.7,0.08,21.1,22.1,19,6,3,4.3,1.3,1.5,23,"2024-06-27 02:00",,0.1,6.5,17,2,120.19933333,23.702175,41
朴子,嘉義縣,23,,良好,0.7,0.16,8.1,15.5,17,8,6.8,8.2,1.4,0.3,12,"2024-06-27 02:00",,0.2,7.2,16,1,120.2478,23.46538,40
新港,嘉義縣,40,,良好,1.5,0.24,4.2,18.1,30,12,15.2,17.2,2,0.2,103,"2024-06-27 02:00",,0.2,12.3,28,2,120.345531,23.554839,39
崙背,雲林縣,34,,良好,1,0.15,7.9,18.2,21,8,8.7,9.3,0.5,1.4,77,"2024-06-27 02:00",,0.1,10.4,34,0,120.348742,23.757547,38
斗六,雲林縣,27,,良好,1.1,0.15,9,15.2,24,7,4.9,6,1,0.5,102,"2024-06-27 02:00",,0.2,8.3,23,1,120.544994,23.711853,37
南投,南投縣,19,,良好,0.1,0.1,9.5,17.0,15,9,,,,0.5,154,"2024-06-27 02:00",,0.1,6,16,0,120.685306,23.913,36
二林,彰化縣,31,,良好,2,0.14,8.1,18.8,18,11,10.1,11.9,1.7,0.4,100,"2024-06-27 02:00",,0.1,9.7,17,0,120.409653,23.925175,35
線西,彰化縣,17,,良好,1.1,0.13,9.5,18.4,12,3,7.7,10.3,2.5,0.5,95,"2024-06-27 02:00",,0.1,1.8,11,1,120.469061,24.131672,34
彰化,彰化縣,18,,良好,0.8,0.15,12,14.7,16,0,11.6,12.6,1,0.3,19,"2024-06-27 02:00",,0.1,2,13,1,120.541519,24.066,33
西屯,臺中市,20,,良好,1.4,0.18,7.6,12.2,13,6,12.5,14.5,2,1.1,185,"2024-06-27 02:00",,0.1,5.3,15,1,120.616917,24.162197,32
忠明,臺中市,14,,良好,1.5,0.2,10,10.4,13,5,6.6,8.1,1.5,1.6,194,"2024-06-27 02:00",,0.1,4.4,11,0,120.641092,24.151958,31
大里,臺中市,12,,良好,1.7,0.14,11,13.2,9,3,4.7,4.6,0,1.1,132,"2024-06-27 02:00",,0.1,3.3,7,0,120.67844444,24.09961111,30
沙鹿,臺中市,19,,良好,1.3,0.19,14.1,15.0,17,8,11.8,12.2,0.3,0.9,44,"2024-06-27 02:00",,0.1,5.7,11,0,120.568794,24.225628,29
豐原,臺中市,15,,良好,0.1,0.12,9.3,16.2,12,3,4.9,5.6,0.7,1.3,91,"2024-06-27 02:00",,0.1,3.5,11,1,120.74252414,24.25699731,28
三義,苗栗縣,13,,良好,0.9,0.16,2.7,9.3,11,2,8.2,10.5,2.3,0.9,180,"2024-06-27 02:00",,0.1,4,9,0,120.75956754,24.38248443,27
苗栗,苗栗縣,14,,良好,1,0.11,10.7,11.4,9,3,5.9,6.6,0.7,1.3,355,"2024-06-27 02:00",,0.1,4.2,9,1,120.82011468,24.56499183,26
頭份,苗栗縣,26,,良好,0.9,0.14,13.2,23.5,22,5,4.1,5.3,1.2,0.5,94,"2024-06-27 02:00",,0.2,8,16,1,120.89869286,24.69690679,25
新竹,新竹市,27,,良好,0.2,0.16,9.5,22.2,12,5,7.9,7.9,0,0.7,72,"2024-06-27 02:00",,0.2,8.4,12,0,120.97236752,24.8056356,24
竹東,新竹縣,21,,良好,0.2,0.12,9.3,17.0,20,4,2,2.6,0.5,0.2,112,"2024-06-27 02:00",,0.1,6.4,18,0,121.08895493,24.74091408,23
湖口,新竹縣,33,,良好,0.3,0.27,4.2,15.1,16,10,20.1,21.7,1.5,1.2,107,"2024-06-27 02:00",,0.2,9.9,16,1,121.03886894,24.90009696,22
龍潭,桃園市,30,,良好,,,7,17.7,23,6,,,,0.3,230,"2024-06-27 02:00",,0.2,9.2,20,0,121.21645772,24.86400048,21
平鎮,桃園市,28,,良好,0.7,0.19,6.4,14.8,19,8,9.4,10.1,0.7,0.4,209,"2024-06-27 02:00",,0.3,8.7,19,0,121.203986,24.952786,20
觀音,桃園市,32,,良好,1.4,0.4,5.3,12.9,23,12,19.2,20,0.8,0.9,111,"2024-06-27 02:00",,0.2,9.7,15,1,121.08283092,25.03556747,19
大園,桃園市,43,,良好,1.5,0.43,1.7,11.1,24,9,26.4,28,1.6,1.3,148,"2024-06-27 02:00",,0.2,6,14,0,121.20251473,25.06100357,18
桃園,桃園市,42,,良好,2.9,0.33,2.7,11.5,32,16,19.9,22.4,2.4,0.9,193,"2024-06-27 02:00",,0.4,12.9,22,2,121.30500531,24.9947107,17
大同,臺北市,49,,良好,1,0.45,3.1,3.1,16,11,8.8,16.1,7.3,-,-,"2024-06-27 02:00",,1.6,15,22,1,121.51342074,25.06331455,16
松山,臺北市,22,,良好,0.1,0.25,2.2,6.7,18,6,9.4,11.2,1.8,0.4,121,"2024-06-27 02:00",,0.3,6.7,18,1,121.578611,25.05,15
古亭,臺北市,29,,良好,0.3,0.19,1.8,6.6,17,7,7.1,8.2,1.1,0.9,134,"2024-06-27 02:00",,0.3,8.8,19,1,121.529556,25.020608,14
萬華,臺北市,24,,良好,0.4,0.27,3.3,7.8,23,10,8.8,11.6,2.8,0.4,139,"2024-06-27 02:00",,0.5,7.5,19,0,121.507972,25.046503,13
中山,臺北市,34,,良好,0.2,0.21,2.9,8.8,18,8,7.9,8.8,0.9,0.7,151,"2024-06-27 02:00",,0.4,10.5,20,0,121.526528,25.062361,12
士林,臺北市,32,,良好,0.5,0.16,7.1,14.0,12,7,5.8,6.9,1,0.7,141,"2024-06-27 02:00",,0.3,10,18,0,121.51666356,25.10334003,11
淡水,新北市,21,,良好,0.6,0.11,4.6,11.1,18,5,6.4,7.8,1.3,0.6,50,"2024-06-27 02:00",,0.2,6.5,16,0,121.449239,25.1645,10
林口,新北市,28,,良好,0.1,0.32,9.9,13.1,14,9,14.9,15.4,0.4,1.7,133,"2024-06-27 02:00",,0.3,8.7,16,0,121.36548982,25.07798949,9
菜寮,新北市,31,,良好,0.6,0.29,4.6,9.7,22,7,10.4,11.7,1.2,1,247,"2024-06-27 02:00",,0.5,9.5,19,1,121.481028,25.06895,8
新莊,新北市,41,,良好,0.3,0.36,0.9,10.1,31,13,14,16.6,2.5,0.5,231,"2024-06-27 02:00",,0.4,12.7,29,0,121.4325,25.037972,7
板橋,新北市,37,,良好,0.8,0.41,1.4,9.0,21,12,18.6,20.6,1.9,0.9,260,"2024-06-27 02:00",,0.5,11.4,21,0,121.458667,25.012972,6
土城,新北市,38,,良好,0.7,0.36,2,4.8,32,11,12.5,14.7,2.2,0.3,134,"2024-06-27 02:00",,0.4,11.7,28,1,121.451861,24.982528,5
新店,新北市,39,,良好,0.2,0.16,3.9,6.6,23,10,3.4,4.4,1,1.7,182,"2024-06-27 02:00",,0.2,12.1,24,1,121.537778,24.977222,4
萬里,新北市,18,,良好,0.5,0.13,8.4,9.0,10,5,2.5,3.3,0.8,1.7,183,"2024-06-27 02:00",,0.1,5.4,12,1,121.689881,25.179667,3
汐止,新北市,26,,良好,1,0.21,0.7,3.6,24,9,8.8,13.2,4.3,1,180,"2024-06-27 02:00",,0.2,8.1,19,1,121.64081,25.06624,2
基隆,基隆市,13,,良好,0.8,0.21,2.4,5.2,15,4,7.5,8.7,1.1,0.7,310,"2024-06-27 02:00",,0.2,2,13,1,121.760056,25.129167,1
屏東(枋山),屏東縣,16,,良好,0,0.02,15.7,17,1,,0.5,0.6,0.1,3.8,97,"2024-06-27 01:00",,0,,3,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,13,,良好,0.3,0.22,8.3,10.0,13,1,8.7,9.6,0.8,1,147,"2024-06-27 01:00",,0.2,2.3,6,0,120.65525382,24.39017512,312
新北(樹林),新北市,40,,良好,0.1,0.22,4.8,10.2,30,11,8.7,9.9,1.2,0,90,"2024-06-27 01:00",,0.3,12.2,25,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,27,,良好,0.3,0.1,12,21.8,8,5,0.5,0.9,0.3,1.3,112,"2024-06-27 01:00",,0.1,8.3,14,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,27,,良好,1.5,0.19,12.5,20.7,21,9,12.1,12.7,0.6,0.4,336,"2024-06-27 01:00",,0.2,8.3,19,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,24,,良好,0.5,0.19,15.4,22.2,21,8,11.2,12.3,1.1,0.4,328,"2024-06-27 01:00",,0.2,7.5,18,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,24,,良好,2.2,0.12,9.8,16.2,15,7,8.8,9.6,0.7,0.4,35,"2024-06-27 01:00",,0.1,7.5,17,2,120.56373,23.96117,201
大城,彰化縣,29,,良好,1.2,,30.7,31.4,8,2,1.7,3.6,1.8,1.9,40,"2024-06-27 01:00",,,2.7,10,1,120.26964167,23.85493056,85
富貴角,新北市,19,,良好,0.2,0.12,14.8,16,15,4,4.8,5.3,0.4,1.5,206,"2024-06-27 01:00",,0.1,5.9,14,0,121.53656894,25.29681695,84
麥寮,雲林縣,23,,良好,1.3,0.09,21,25.2,13,3,2.7,2.5,0,0.7,17,"2024-06-27 01:00",,0.1,4.1,15,1,120.251825,23.753506,83
關山,臺東縣,15,,良好,0.8,0.08,4.2,7.0,21,0,2.2,3.5,1.2,0.4,277,"2024-06-27 01:00",,0,3.9,15,0,121.161933,23.045083,80
